time,vis,temp,dewpt,winddir,windspeed,press_sealevel,cloudlevels,lcl_alt,lcl_cov,ucl_alt,ucl_cov
2015-12-26 11:20,10000.0,12.0,8.0,210.0,12.0,1029.0,2,1600.0,FEW,25000.0,SCT
2015-12-26 11:50,10000.0,13.0,8.0,210.0,12.0,1028.0,1,2000.0,FEW,,
2015-12-26 12:20,10000.0,13.0,8.0,210.0,11.0,1028.0,1,2000.0,FEW,,
2015-12-26 12:50,10000.0,13.0,8.0,210.0,12.0,1028.0,1,2000.0,FEW,,
2015-12-26 13:20,10000.0,13.0,8.0,200.0,10.0,1027.0,1,2000.0,FEW,,
2015-12-26 13:50,10000.0,13.0,8.0,190.0,9.0,1027.0,1,2000.0,FEW,,
2015-12-26 14:20,10000.0,13.0,9.0,200.0,9.0,1027.0,1,2000.0,FEW,,
2015-12-26 14:50,10000.0,13.0,8.0,220.0,10.0,1027.0,1,2000.0,FEW,,
2015-12-26 15:20,10000.0,12.0,8.0,230.0,9.0,1028.0,1,1600.0,FEW,,
2015-12-26 15:50,10000.0,11.0,8.0,240.0,9.0,1028.0,1,1600.0,FEW,,
2015-12-26 16:20,10000.0,11.0,7.0,220.0,8.0,1028.0,,,,,
2015-12-26 16:50,10000.0,10.0,7.0,220.0,8.0,1028.0,,,,,
2015-12-26 17:20,10000.0,10.0,7.0,190.0,8.0,1028.0,,,,,
2015-12-26 17:50,10000.0,9.0,7.0,210.0,7.0,1028.0,,,,,
2015-12-26 18:20,10000.0,8.0,7.0,200.0,7.0,1028.0,,,,,
2015-12-26 18:50,10000.0,8.0,7.0,190.0,4.0,1028.0,1,2500.0,FEW,,
2015-12-26 19:20,10000.0,8.0,7.0,180.0,7.0,1028.0,1,2200.0,FEW,,
2015-12-26 19:50,10000.0,8.0,6.0,180.0,6.0,1028.0,1,1900.0,SCT,,
2015-12-26 20:20,10000.0,8.0,7.0,200.0,6.0,1028.0,1,1700.0,SCT,,
2015-12-26 20:50,10000.0,8.0,7.0,190.0,7.0,1028.0,1,1500.0,BKN,,
2015-12-26 21:20,10000.0,8.0,7.0,190.0,6.0,1028.0,1,1500.0,BKN,,
2015-12-26 21:50,10000.0,7.0,6.0,190.0,7.0,1028.0,2,1400.0,SCT,30000.0,BKN
2015-12-26 22:20,10000.0,6.0,5.0,180.0,5.0,1028.0,2,1400.0,FEW,30000.0,BKN
2015-12-26 22:50,10000.0,5.0,5.0,160.0,5.0,1028.0,2,1400.0,FEW,30000.0,BKN
2015-12-26 23:20,10000.0,5.0,5.0,150.0,3.0,1028.0,2,1400.0,FEW,30000.0,BKN
2015-12-26 23:50,10000.0,5.0,5.0,190.0,5.0,1028.0,2,1400.0,FEW,30000.0,BKN
2015-12-27 00:20,10000.0,6.0,5.0,210.0,5.0,1028.0,2,1400.0,FEW,30000.0,BKN
2015-12-27 00:50,10000.0,5.0,4.0,200.0,5.0,1028.0,2,1300.0,FEW,30000.0,BKN
2015-12-27 01:20,10000.0,4.0,3.0,210.0,4.0,1028.0,3,1300.0,FEW,30000.0,BKN
2015-12-27 01:50,6000.0,4.0,4.0,210.0,4.0,1028.0,3,100.0,FEW,30000.0,BKN
2015-12-27 02:20,4500.0,4.0,3.0,180.0,6.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 02:50,6000.0,4.0,3.0,190.0,5.0,1028.0,3,100.0,FEW,30000.0,BKN
2015-12-27 03:20,7000.0,5.0,5.0,210.0,5.0,1028.0,3,100.0,FEW,30000.0,BKN
2015-12-27 03:50,6000.0,5.0,4.0,210.0,5.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 04:20,6000.0,4.0,4.0,200.0,5.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 04:50,6000.0,5.0,4.0,230.0,4.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 05:20,6000.0,4.0,4.0,220.0,4.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 05:50,5000.0,4.0,4.0,220.0,7.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 06:20,5000.0,4.0,4.0,210.0,7.0,1028.0,2,100.0,FEW,30000.0,BKN
2015-12-27 06:50,5000.0,5.0,4.0,220.0,6.0,1028.0,,,,,
2015-12-27 07:20,6000.0,5.0,4.0,210.0,6.0,1028.0,,,,,
2015-12-27 07:50,8000.0,5.0,4.0,190.0,5.0,1029.0,,,,,
2015-12-27 08:20,9000.0,5.0,4.0,210.0,5.0,1029.0,,,,,
2015-12-27 08:50,10000.0,6.0,5.0,210.0,7.0,1029.0,,,,,
2015-12-27 09:20,10000.0,6.0,5.0,190.0,7.0,1029.0,,,,,
2015-12-27 09:50,10000.0,7.0,5.0,200.0,8.0,1029.0,,,,,
2015-12-27 10:20,10000.0,8.0,6.0,220.0,8.0,1030.0,,,,,
2015-12-27 10:50,10000.0,8.0,6.0,210.0,9.0,1030.0,,,,,
2015-12-27 11:20,10000.0,9.0,6.0,210.0,9.0,1030.0,,,,,
2015-12-27 11:50,10000.0,10.0,6.0,210.0,8.0,1029.0,,,,,
2015-12-27 12:20,10000.0,11.0,7.0,220.0,9.0,1029.0,2,2000.0,FEW,30000.0,BKN
2015-12-27 12:50,10000.0,11.0,7.0,200.0,10.0,1029.0,2,3000.0,FEW,30000.0,BKN
2015-12-27 13:20,10000.0,12.0,7.0,210.0,9.0,1029.0,2,3000.0,FEW,30000.0,BKN
2015-12-27 13:50,10000.0,12.0,7.0,210.0,8.0,1029.0,,,,,
2015-12-27 14:20,10000.0,11.0,7.0,200.0,7.0,1029.0,,,,,
2015-12-27 14:50,10000.0,11.0,7.0,200.0,8.0,1029.0,,,,,
2015-12-27 15:20,10000.0,9.0,7.0,200.0,9.0,1030.0,2,4400.0,FEW,30000.0,BKN
2015-12-27 15:50,10000.0,8.0,6.0,200.0,8.0,1030.0,,,,,
2015-12-27 16:20,10000.0,9.0,7.0,190.0,6.0,1030.0,,,,,
2015-12-27 16:50,10000.0,8.0,6.0,190.0,7.0,1030.0,,,,,
2015-12-27 17:20,10000.0,8.0,6.0,200.0,6.0,1030.0,,,,,
2015-12-27 17:50,10000.0,8.0,6.0,190.0,6.0,1030.0,,,,,
2015-12-27 18:20,10000.0,8.0,6.0,210.0,6.0,1030.0,,,,,
2015-12-27 18:50,10000.0,7.0,6.0,210.0,6.0,1031.0,,,,,
2015-12-27 19:20,10000.0,6.0,4.0,190.0,5.0,1031.0,,,,,
2015-12-27 19:50,10000.0,5.0,4.0,250.0,4.0,1031.0,,,,,
2015-12-27 20:20,10000.0,5.0,5.0,210.0,4.0,1031.0,,,,,
2015-12-27 20:50,10000.0,5.0,4.0,160.0,3.0,1031.0,,,,,
2015-12-27 21:20,10000.0,4.0,3.0,,2.0,1031.0,,,,,
2015-12-27 21:50,10000.0,3.0,3.0,250.0,2.0,1031.0,,,,,
2015-12-27 22:20,10000.0,3.0,3.0,,1.0,1031.0,,,,,
2015-12-27 22:50,10000.0,3.0,2.0,230.0,3.0,1031.0,,,,,
2015-12-27 23:20,8000.0,2.0,2.0,250.0,3.0,1031.0,1,100.0,FEW,,
2015-12-27 23:50,4500.0,2.0,2.0,,1.0,1031.0,2,100.0,FEW,25000.0,SCT
2015-12-28 00:20,1200.0,2.0,1.0,120.0,1.0,1031.0,2,100.0,FEW,25000.0,SCT
2015-12-28 00:50,800.0,2.0,2.0,70.0,5.0,1031.0,2,100.0,FEW,25000.0,SCT
2015-12-28 01:20,4800.0,1.0,1.0,,1.0,1031.0,1,100.0,FEW,,
2015-12-28 01:50,4800.0,1.0,1.0,0.0,0.0,1031.0,1,100.0,FEW,,
2015-12-28 02:20,5000.0,1.0,0.0,110.0,1.0,1031.0,1,100.0,FEW,,
2015-12-28 02:50,5000.0,1.0,0.0,0.0,0.0,1031.0,1,100.0,FEW,,
2015-12-28 03:20,5000.0,0.0,-0.0,,1.0,1031.0,1,100.0,FEW,,
2015-12-28 03:50,5000.0,-0.0,-0.0,0.0,0.0,1031.0,1,100.0,FEW,,
2015-12-28 04:20,6000.0,-0.0,-0.0,,2.0,1030.0,1,100.0,FEW,,
2015-12-28 04:50,5000.0,0.0,-0.0,,2.0,1030.0,1,100.0,FEW,,
2015-12-28 05:20,6000.0,1.0,0.0,40.0,3.0,1030.0,1,100.0,FEW,,
2015-12-28 05:50,7000.0,1.0,1.0,90.0,3.0,1030.0,1,100.0,FEW,,
2015-12-28 06:20,6000.0,1.0,1.0,80.0,3.0,1030.0,1,100.0,FEW,,
2015-12-28 06:50,7000.0,0.0,0.0,90.0,5.0,1030.0,2,100.0,FEW,30000.0,SCT
2015-12-28 07:20,8000.0,1.0,1.0,50.0,3.0,1030.0,2,100.0,FEW,30000.0,SCT
2015-12-28 07:50,9000.0,0.0,0.0,80.0,4.0,1030.0,2,100.0,FEW,30000.0,BKN
2015-12-28 08:20,10000.0,1.0,1.0,60.0,5.0,1030.0,2,100.0,FEW,30000.0,BKN
2015-12-28 08:50,10000.0,3.0,3.0,70.0,6.0,1030.0,2,200.0,FEW,30000.0,BKN
2015-12-28 09:20,10000.0,4.0,3.0,20.0,7.0,1030.0,2,200.0,FEW,30000.0,BKN
2015-12-28 09:50,10000.0,4.0,3.0,30.0,8.0,1030.0,2,200.0,FEW,30000.0,BKN
2015-12-28 10:20,10000.0,6.0,4.0,30.0,7.0,1030.0,2,200.0,FEW,30000.0,BKN
2015-12-28 10:50,10000.0,6.0,4.0,40.0,7.0,1029.0,2,500.0,FEW,30000.0,BKN
2015-12-28 11:20,10000.0,7.0,4.0,40.0,7.0,1029.0,2,1000.0,FEW,30000.0,BKN
2015-12-28 11:50,10000.0,7.0,4.0,50.0,8.0,1029.0,,,,,
2015-12-28 12:20,10000.0,7.0,4.0,20.0,7.0,1028.0,,,,,
2015-12-28 12:50,10000.0,8.0,4.0,40.0,6.0,1028.0,,,,,
2015-12-28 13:20,10000.0,8.0,4.0,20.0,7.0,1028.0,,,,,
2015-12-28 13:50,10000.0,8.0,5.0,10.0,5.0,1028.0,,,,,
2015-12-28 14:20,10000.0,8.0,5.0,20.0,7.0,1027.0,,,,,
2015-12-28 14:50,10000.0,8.0,5.0,40.0,7.0,1027.0,,,,,
2015-12-28 15:20,10000.0,7.0,4.0,20.0,7.0,1027.0,,,,,
2015-12-28 15:50,10000.0,7.0,4.0,20.0,8.0,1027.0,,,,,
2015-12-28 16:20,10000.0,7.0,4.0,20.0,9.0,1027.0,,,,,
2015-12-28 16:50,10000.0,6.0,4.0,40.0,9.0,1027.0,,,,,
2015-12-28 17:20,10000.0,6.0,3.0,50.0,12.0,1027.0,,,,,
2015-12-28 17:50,10000.0,6.0,3.0,50.0,14.0,1027.0,,,,,
2015-12-28 18:20,10000.0,6.0,4.0,50.0,13.0,1027.0,,,,,
2015-12-28 18:50,10000.0,6.0,3.0,50.0,11.0,1026.0,,,,,
2015-12-28 19:20,10000.0,5.0,3.0,60.0,13.0,1026.0,,,,,
2015-12-28 19:50,10000.0,5.0,3.0,70.0,10.0,1026.0,,,,,
2015-12-28 20:20,10000.0,5.0,3.0,70.0,12.0,1026.0,,,,,
2015-12-28 20:50,10000.0,5.0,2.0,70.0,10.0,1026.0,,,,,
2015-12-28 21:20,10000.0,5.0,3.0,70.0,9.0,1026.0,,,,,
2015-12-28 21:50,10000.0,4.0,2.0,70.0,10.0,1026.0,,,,,
2015-12-28 22:20,10000.0,4.0,2.0,70.0,6.0,1026.0,,,,,
2015-12-28 22:50,10000.0,3.0,1.0,60.0,6.0,1026.0,,,,,
2015-12-28 23:20,10000.0,2.0,1.0,30.0,4.0,1026.0,,,,,
2015-12-28 23:50,10000.0,3.0,2.0,20.0,3.0,1026.0,,,,,
2015-12-29 00:20,10000.0,3.0,2.0,80.0,4.0,1026.0,,,,,
2015-12-29 00:50,10000.0,1.0,0.0,80.0,5.0,1026.0,,,,,
2015-12-29 01:20,10000.0,1.0,0.0,,2.0,1026.0,,,,,
2015-12-29 01:50,10000.0,2.0,1.0,,2.0,1025.0,,,,,
2015-12-29 02:20,10000.0,1.0,0.0,,1.0,1025.0,,,,,
2015-12-29 02:50,10000.0,1.0,0.0,,2.0,1025.0,,,,,
2015-12-29 03:20,10000.0,0.0,-0.0,60.0,3.0,1025.0,,,,,
2015-12-29 03:50,10000.0,2.0,1.0,50.0,2.0,1025.0,,,,,
2015-12-29 04:20,10000.0,0.0,-1.0,,5.0,1025.0,,,,,
2015-12-29 04:50,10000.0,-0.0,-1.0,,2.0,1025.0,,,,,
2015-12-29 05:20,10000.0,-1.0,-2.0,200.0,3.0,1025.0,,,,,
2015-12-29 05:50,10000.0,-2.0,-2.0,160.0,4.0,1026.0,,,,,
2015-12-29 06:20,10000.0,-2.0,-2.0,,2.0,1026.0,,,,,
2015-12-29 06:50,10000.0,-2.0,-2.0,,1.0,1026.0,,,,,
2015-12-29 07:20,10000.0,-2.0,-2.0,230.0,2.0,1026.0,,,,,
2015-12-29 07:50,10000.0,-2.0,-2.0,,1.0,1027.0,,,,,
2015-12-29 08:20,10000.0,-1.0,-2.0,240.0,3.0,1027.0,,,,,
2015-12-29 08:50,10000.0,0.0,-1.0,250.0,2.0,1027.0,,,,,
2015-12-29 09:20,10000.0,1.0,-0.0,,2.0,1027.0,,,,,
2015-12-29 09:50,10000.0,2.0,-0.0,250.0,3.0,1028.0,,,,,
2015-12-29 10:20,10000.0,3.0,0.0,,2.0,1028.0,,,,,
2015-12-29 10:50,10000.0,4.0,0.0,,2.0,1028.0,,,,,
2015-12-29 11:20,10000.0,4.0,1.0,,2.0,1028.0,,,,,
2015-12-29 11:50,10000.0,5.0,1.0,,2.0,1028.0,,,,,
2015-12-29 12:20,10000.0,5.0,1.0,230.0,4.0,1028.0,,,,,
2015-12-29 12:50,10000.0,6.0,1.0,,2.0,1028.0,,,,,
2015-12-29 13:20,10000.0,6.0,1.0,90.0,3.0,1028.0,,,,,
2015-12-29 13:50,10000.0,6.0,1.0,,2.0,1028.0,,,,,
2015-12-29 14:20,10000.0,6.0,2.0,230.0,5.0,1029.0,,,,,
2015-12-29 14:50,10000.0,6.0,2.0,,2.0,1029.0,2,4000.0,FEW,30000.0,BKN
2015-12-29 15:20,10000.0,5.0,2.0,250.0,3.0,1029.0,2,3300.0,FEW,27000.0,BKN
2015-12-29 15:50,10000.0,4.0,2.0,,2.0,1030.0,1,3300.0,BKN,,
2015-12-29 16:20,10000.0,4.0,2.0,,2.0,1030.0,1,3200.0,BKN,,
2015-12-29 16:50,10000.0,5.0,2.0,,1.0,1030.0,1,2800.0,BKN,,
2015-12-29 17:20,10000.0,4.0,2.0,,1.0,1030.0,1,2900.0,BKN,,
2015-12-29 17:50,10000.0,4.0,2.0,10.0,3.0,1030.0,2,3000.0,SCT,6000.0,BKN
2015-12-29 18:20,10000.0,3.0,2.0,0.0,0.0,1031.0,2,3000.0,SCT,7000.0,BKN
2015-12-29 18:50,10000.0,3.0,2.0,230.0,3.0,1031.0,1,3000.0,BKN,,
2015-12-29 19:20,10000.0,4.0,2.0,110.0,3.0,1031.0,2,2600.0,FEW,3000.0,BKN
2015-12-29 19:50,10000.0,4.0,2.0,,2.0,1031.0,2,2400.0,FEW,2900.0,BKN
2015-12-29 20:20,10000.0,4.0,3.0,210.0,2.0,1031.0,2,2400.0,FEW,2800.0,BKN
2015-12-29 20:50,10000.0,4.0,3.0,,1.0,1031.0,2,2400.0,FEW,2600.0,BKN
2015-12-29 21:20,10000.0,4.0,3.0,100.0,3.0,1031.0,1,2200.0,BKN,,
2015-12-29 21:50,10000.0,5.0,3.0,110.0,4.0,1031.0,1,2200.0,BKN,,
2015-12-29 22:20,10000.0,5.0,3.0,80.0,4.0,1031.0,2,2200.0,BKN,5300.0,SCT
2015-12-29 22:50,10000.0,4.0,2.0,60.0,6.0,1031.0,2,2100.0,FEW,5200.0,BKN
2015-12-29 23:20,10000.0,4.0,3.0,70.0,4.0,1032.0,2,1500.0,SCT,5200.0,BKN
2015-12-29 23:50,10000.0,4.0,3.0,60.0,4.0,1032.0,1,1500.0,BKN,,
2015-12-30 00:20,10000.0,4.0,3.0,40.0,4.0,1031.0,2,1400.0,FEW,1500.0,BKN
2015-12-30 00:50,10000.0,4.0,3.0,360.0,5.0,1031.0,1,1500.0,BKN,,
2015-12-30 01:20,10000.0,5.0,3.0,40.0,6.0,1031.0,2,1200.0,FEW,1300.0,BKN
2015-12-30 01:50,10000.0,5.0,3.0,70.0,5.0,1031.0,1,1300.0,BKN,,
2015-12-30 02:20,10000.0,5.0,3.0,,2.0,1031.0,1,1400.0,BKN,,
2015-12-30 02:50,10000.0,5.0,3.0,50.0,3.0,1031.0,1,1600.0,OVC,,
2015-12-30 03:20,10000.0,5.0,3.0,30.0,4.0,1031.0,2,1100.0,FEW,1200.0,BKN
2015-12-30 03:50,10000.0,5.0,3.0,60.0,4.0,1031.0,2,1100.0,FEW,1300.0,BKN
2015-12-30 04:20,10000.0,5.0,3.0,60.0,6.0,1031.0,2,1100.0,FEW,1300.0,BKN
2015-12-30 04:50,10000.0,5.0,3.0,60.0,4.0,1031.0,2,1100.0,SCT,1200.0,BKN
2015-12-30 05:20,10000.0,5.0,3.0,60.0,5.0,1031.0,2,1000.0,BKN,1700.0,BKN
2015-12-30 05:50,10000.0,5.0,3.0,60.0,6.0,1030.0,2,1000.0,BKN,2500.0,BKN
2015-12-30 06:20,10000.0,5.0,3.0,60.0,8.0,1030.0,2,900.0,FEW,2700.0,BKN
2015-12-30 06:50,10000.0,5.0,3.0,50.0,7.0,1030.0,3,900.0,FEW,3200.0,BKN
2015-12-30 07:20,10000.0,5.0,2.0,10.0,5.0,1030.0,2,900.0,FEW,2700.0,BKN
2015-12-30 07:50,10000.0,5.0,3.0,30.0,5.0,1030.0,2,900.0,FEW,2600.0,BKN
2015-12-30 08:20,10000.0,6.0,3.0,70.0,7.0,1030.0,2,900.0,FEW,2500.0,BKN
2015-12-30 08:50,10000.0,5.0,2.0,70.0,7.0,1030.0,2,1000.0,FEW,2500.0,BKN
2015-12-30 09:20,10000.0,6.0,3.0,80.0,6.0,1029.0,3,1000.0,FEW,2800.0,BKN
2015-12-30 09:50,10000.0,6.0,3.0,90.0,8.0,1029.0,3,1200.0,FEW,2800.0,BKN
2015-12-30 10:20,10000.0,6.0,3.0,100.0,11.0,1029.0,2,1300.0,FEW,2400.0,BKN
2015-12-30 10:50,10000.0,6.0,3.0,100.0,12.0,1029.0,2,1400.0,SCT,2300.0,BKN
2015-12-30 11:20,10000.0,6.0,3.0,90.0,13.0,1028.0,2,1500.0,BKN,2200.0,BKN
2015-12-30 11:50,10000.0,6.0,3.0,90.0,10.0,1028.0,2,1500.0,SCT,2000.0,BKN
2015-12-30 12:20,10000.0,6.0,3.0,90.0,14.0,1027.0,2,1500.0,SCT,2000.0,BKN
2015-12-30 12:50,10000.0,6.0,2.0,100.0,13.0,1027.0,2,1500.0,FEW,1900.0,BKN
2015-12-30 13:20,10000.0,6.0,2.0,100.0,13.0,1026.0,2,1500.0,FEW,1900.0,BKN
2015-12-30 13:50,10000.0,6.0,2.0,100.0,13.0,1026.0,2,1500.0,FEW,1800.0,BKN
2015-12-30 14:20,10000.0,6.0,2.0,100.0,10.0,1026.0,2,1500.0,FEW,1800.0,BKN
2015-12-30 14:50,10000.0,6.0,2.0,100.0,11.0,1026.0,2,1500.0,FEW,1900.0,BKN
2015-12-30 15:20,10000.0,6.0,2.0,100.0,8.0,1026.0,2,1500.0,FEW,1900.0,BKN
2015-12-30 15:50,10000.0,6.0,1.0,110.0,8.0,1026.0,1,1900.0,OVC,,
2015-12-30 16:20,10000.0,6.0,1.0,120.0,10.0,1025.0,1,1900.0,OVC,,
2015-12-30 16:50,10000.0,5.0,1.0,110.0,11.0,1025.0,1,2000.0,OVC,,
2015-12-30 17:20,10000.0,5.0,1.0,120.0,8.0,1025.0,1,2000.0,OVC,,
2015-12-30 17:50,10000.0,5.0,1.0,120.0,6.0,1025.0,1,2000.0,OVC,,
2015-12-30 18:20,10000.0,5.0,1.0,110.0,5.0,1025.0,1,2000.0,OVC,,
2015-12-30 18:50,10000.0,5.0,1.0,120.0,5.0,1024.0,1,1800.0,OVC,,
2015-12-30 19:20,10000.0,5.0,1.0,110.0,5.0,1023.0,1,1800.0,OVC,,
2015-12-30 19:50,10000.0,5.0,2.0,80.0,6.0,1023.0,1,1900.0,BKN,,
2015-12-30 20:20,10000.0,6.0,2.0,70.0,4.0,1023.0,1,2000.0,BKN,,
2015-12-30 20:50,10000.0,6.0,2.0,90.0,5.0,1022.0,1,2000.0,BKN,,
2015-12-30 21:20,10000.0,5.0,2.0,100.0,5.0,1022.0,1,2000.0,SCT,,
2015-12-30 21:50,10000.0,4.0,2.0,80.0,6.0,1022.0,1,2000.0,FEW,,
2015-12-30 22:20,10000.0,4.0,1.0,80.0,5.0,1022.0,1,2000.0,FEW,,
2015-12-30 22:50,10000.0,2.0,0.0,80.0,5.0,1021.0,,,,,
2015-12-30 23:20,10000.0,2.0,-0.0,80.0,5.0,1021.0,,,,,
2015-12-30 23:50,10000.0,2.0,0.0,80.0,4.0,1021.0,,,,,
2015-12-31 00:20,10000.0,1.0,-0.0,60.0,6.0,1021.0,,,,,
2015-12-31 00:50,10000.0,1.0,-1.0,70.0,6.0,1020.0,,,,,
2015-12-31 01:20,10000.0,1.0,-1.0,70.0,5.0,1021.0,,,,,
2015-12-31 01:50,10000.0,0.0,-1.0,90.0,5.0,1020.0,,,,,
2015-12-31 02:20,10000.0,0.0,-1.0,120.0,5.0,1020.0,,,,,
2015-12-31 02:50,10000.0,1.0,0.0,140.0,7.0,1020.0,,,,,
2015-12-31 03:20,10000.0,1.0,-0.0,,2.0,1021.0,,,,,
2015-12-31 03:50,10000.0,1.0,0.0,60.0,2.0,1021.0,2,3800.0,FEW,14000.0,BKN
2015-12-31 04:20,10000.0,1.0,1.0,,1.0,1021.0,2,3300.0,SCT,14000.0,BKN
2015-12-31 04:50,10000.0,2.0,1.0,60.0,1.0,1021.0,2,3100.0,BKN,12000.0,OVC
2015-12-31 05:20,10000.0,2.0,1.0,,2.0,1021.0,2,3100.0,BKN,10000.0,OVC
2015-12-31 05:50,9000.0,2.0,1.0,180.0,3.0,1021.0,3,1400.0,FEW,9000.0,OVC
2015-12-31 06:20,9000.0,2.0,1.0,200.0,2.0,1021.0,3,1000.0,FEW,8000.0,OVC
2015-12-31 06:50,7000.0,2.0,2.0,150.0,2.0,1022.0,3,1000.0,FEW,8000.0,OVC
2015-12-31 07:20,6000.0,3.0,2.0,,2.0,1022.0,3,1000.0,FEW,8000.0,OVC
2015-12-31 07:50,7000.0,3.0,2.0,,2.0,1022.0,3,1000.0,FEW,8000.0,OVC
2015-12-31 08:20,3000.0,3.0,2.0,0.0,0.0,1023.0,3,1000.0,FEW,2100.0,BKN
2015-12-31 08:50,2800.0,3.0,2.0,,1.0,1023.0,3,600.0,FEW,2000.0,OVC
2015-12-31 09:20,3000.0,3.0,2.0,,2.0,1023.0,3,600.0,FEW,2000.0,OVC
2015-12-31 09:50,3500.0,3.0,2.0,,2.0,1023.0,3,500.0,FEW,2000.0,OVC
2015-12-31 10:20,3800.0,3.0,2.0,260.0,3.0,1023.0,3,400.0,FEW,2000.0,OVC
2015-12-31 10:50,4000.0,3.0,3.0,220.0,3.0,1024.0,2,400.0,FEW,500.0,BKN
2015-12-31 11:20,4000.0,4.0,3.0,220.0,2.0,1024.0,2,300.0,FEW,400.0,BKN
2015-12-31 11:50,4000.0,4.0,3.0,200.0,3.0,1023.0,2,300.0,FEW,400.0,BKN
2015-12-31 12:20,4000.0,4.0,3.0,230.0,3.0,1024.0,2,300.0,FEW,500.0,OVC
2015-12-31 12:50,4000.0,5.0,4.0,200.0,3.0,1024.0,1,400.0,OVC,,
2015-12-31 13:20,4000.0,5.0,4.0,190.0,4.0,1024.0,1,400.0,OVC,,
2015-12-31 13:50,4200.0,5.0,4.0,230.0,3.0,1024.0,1,400.0,BKN,,
2015-12-31 14:20,3800.0,5.0,4.0,,1.0,1024.0,1,400.0,BKN,,
2015-12-31 14:50,3500.0,5.0,4.0,,2.0,1024.0,1,300.0,BKN,,
2015-12-31 15:20,3000.0,5.0,4.0,,2.0,1025.0,2,200.0,FEW,300.0,BKN
2015-12-31 15:50,2000.0,5.0,4.0,,1.0,1025.0,1,200.0,BKN,,
2015-12-31 16:20,1000.0,5.0,4.0,,2.0,1025.0,1,100.0,BKN,,
2015-12-31 16:50,800.0,5.0,5.0,,1.0,1025.0,1,100.0,BKN,,
2015-12-31 17:20,700.0,5.0,5.0,,2.0,1025.0,1,100.0,BKN,,
2015-12-31 17:50,800.0,5.0,5.0,,1.0,1025.0,1,100.0,BKN,,
2015-12-31 18:20,400.0,5.0,5.0,,1.0,1025.0,,,,,
2015-12-31 18:50,700.0,5.0,5.0,320.0,3.0,1025.0,1,100.0,BKN,,
2015-12-31 19:20,700.0,5.0,5.0,330.0,4.0,1025.0,1,100.0,BKN,,
2015-12-31 19:50,500.0,5.0,5.0,300.0,3.0,1025.0,,,,,
2015-12-31 20:20,400.0,5.0,5.0,,2.0,1025.0,,,,,
2015-12-31 20:50,300.0,5.0,5.0,60.0,1.0,1025.0,,,,,
2015-12-31 21:20,400.0,5.0,5.0,,2.0,1025.0,,,,,
2015-12-31 21:50,700.0,5.0,5.0,20.0,2.0,1025.0,1,100.0,BKN,,
2015-12-31 22:20,700.0,5.0,5.0,360.0,1.0,1025.0,1,100.0,OVC,,
2015-12-31 22:50,400.0,5.0,5.0,,2.0,1026.0,,,,,
2015-12-31 23:20,500.0,5.0,5.0,,2.0,1026.0,,,,,
2015-12-31 23:50,500.0,5.0,5.0,240.0,3.0,1026.0,1,100.0,BKN,,
